ID_Pas,Codi_Pas,M2_Pas,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Longitud,Latitud,X_ETRS89,Y_ETRS89,Data_Alta,Data_Baixa
8151493,255000000_Pastilla,5.94,1,Ciutat Vella,1,el Raval,2.1649744,41.3832990,430181.160,4581644.650,2000/01/01,
8151497,255000000_Pastilla,6.11,1,Ciutat Vella,1,el Raval,2.1652416,41.3830504,430203.243,4581616.833,2000/01/01,
8160750,255000000_Pastilla,5.88,1,Ciutat Vella,1,el Raval,2.1729425,41.3777365,430841.513,4581020.690,2000/01/01,2016/08/21
8160747,255000000_Pastilla,6.02,1,Ciutat Vella,1,el Raval,2.1724584,41.3774453,430800.717,4580988.760,2000/01/01,
8151501,255000000_Pastilla,5.90,1,Ciutat Vella,1,el Raval,2.1653049,41.3829922,430208.470,4581610.280,2000/01/01,
8151505,255000000_Pastilla,6.09,1,Ciutat Vella,1,el Raval,2.1655766,41.3827388,430230.915,4581581.940,2000/01/01,
8151509,255000000_Pastilla,5.99,1,Ciutat Vella,1,el Raval,2.1656405,41.3826799,430236.185,4581575.345,2000/01/01,
8154996,255000000_Pastilla,4.43,1,Ciutat Vella,1,el Raval,2.1710253,41.3806376,430684.267,4581344.367,2000/01/01,
8151678,255000000_Pastilla,5.22,1,Ciutat Vella,1,el Raval,2.1691592,41.3800918,430527.653,4581285.203,2000/01/01,
8154993,255000000_Pastilla,4.46,1,Ciutat Vella,1,el Raval,2.1713904,41.3807466,430714.920,4581356.123,2000/01/01,
8160743,255000000_Pastilla,9.99,1,Ciutat Vella,1,el Raval,2.1722125,41.3771162,430779.805,4580952.428,2000/01/01,2009/08/31
9158629,255000000_Pastilla,12.96,1,Ciutat Vella,1,el Raval,2.1674316,41.3805669,430383.709,4581339.333,2018/03/22,
9158636,255000000_Pastilla,4.41,1,Ciutat Vella,1,el Raval,2.1674307,41.3805263,430383.583,4581334.830,2018/03/22,
9158776,255000000_Pastilla,12.12,1,Ciutat Vella,1,el Raval,2.1754520,41.3785382,431052.197,4581107.763,2018/03/21,
9159675,255000000_Pastilla,14.99,1,Ciutat Vella,1,el Raval,2.1732811,41.3794127,430871.604,4581206.592,2018/03/21,
9163045,255000000_Pastilla,11.36,1,Ciutat Vella,1,el Raval,2.1682784,41.3831220,430457.230,4581622.389,2018/03/20,
9163099,255000000_Pastilla,14.21,1,Ciutat Vella,1,el Raval,2.1656982,41.3851094,430243.612,4581845.048,2018/03/20,
8151675,255000000_Pastilla,5.28,1,Ciutat Vella,1,el Raval,2.1688691,41.3799996,430503.303,4581275.247,2000/01/01,
8714609,255128000_Taco,2.51,1,Ciutat Vella,1,el Raval,2.1751860,41.3762456,431027.537,4580853.443,2000/01/01,2013/03/14
8151672,255000000_Pastilla,6.01,1,Ciutat Vella,1,el Raval,2.1684677,41.3798748,430469.600,4581261.730,2000/01/01,
9116844,000000255_Ciclista,3.88,1,Ciutat Vella,1,el Raval,2.1765151,41.3743269,431136.658,4580639.309,2017/12/15,
8891510,255128000_Taco,7.25,1,Ciutat Vella,1,el Raval,2.1668209,41.3758821,430327.642,4580819.758,2015/04/01,
8154989,255000000_Pastilla,4.16,1,Ciutat Vella,1,el Raval,2.1717321,41.3809172,430743.673,4581374.763,2000/01/01,2014/05/31
8151513,255000000_Pastilla,4.46,1,Ciutat Vella,1,el Raval,2.1671025,41.3813280,430356.993,4581424.130,2000/01/01,
8156290,255000000_Pastilla,6.03,1,Ciutat Vella,1,el Raval,2.1684143,41.3768774,430461.945,4580928.988,2000/01/01,2016/08/21
8714614,255128000_Taco,2.42,1,Ciutat Vella,1,el Raval,2.1752353,41.3763108,431031.730,4580860.645,2000/01/01,2013/03/14
8151516,255000000_Pastilla,4.53,1,Ciutat Vella,1,el Raval,2.1671826,41.3813237,430363.690,4581423.610,2000/01/01,
8151519,255000000_Pastilla,5.92,1,Ciutat Vella,1,el Raval,2.1671800,41.3812554,430363.400,4581415.970,2000/01/01,
9163149,255000000_Pastilla,13.04,1,Ciutat Vella,1,el Raval,2.1665441,41.3849253,430314.151,4581823.883,2018/03/20,
9163158,255000000_Pastilla,7.50,1,Ciutat Vella,1,el Raval,2.1663027,41.3846017,430293.616,4581788.208,2018/03/20,
8160737,255000000_Pastilla,9.95,1,Ciutat Vella,1,el Raval,2.1747633,41.3757819,430991.703,4580802.315,2000/01/01,
8160730,255000000_Pastilla,8.07,1,Ciutat Vella,1,el Raval,2.1756730,41.3766752,431068.710,4580900.707,2000/01/01,2009/08/31
9163178,255000000_Pastilla,14.00,1,Ciutat Vella,1,el Raval,2.1663486,41.3844317,430297.280,4581769.250,2018/03/20,
9163220,255000000_Pastilla,31.83,1,Ciutat Vella,1,el Raval,2.1668940,41.3838986,430342.308,4581709.677,2018/03/20,
8889506,255128000_Taco,8.46,1,Ciutat Vella,1,el Raval,2.1680653,41.3749943,430430.754,4580720.197,2000/01/01,2015/03/31
8154985,255000000_Pastilla,5.51,1,Ciutat Vella,1,el Raval,2.1718449,41.3808551,430753.033,4581367.870,2000/01/01,2014/05/31
8151523,255000000_Pastilla,5.56,1,Ciutat Vella,1,el Raval,2.1676552,41.3816681,430403.577,4581461.447,2000/01/01,
8160707,255000000_Pastilla,6.03,1,Ciutat Vella,1,el Raval,2.1720927,41.3753601,430767.923,4580757.600,2000/01/01,
8151526,255000000_Pastilla,5.98,1,Ciutat Vella,1,el Raval,2.1682880,41.3820582,430456.900,4581504.210,2000/01/01,
8714624,255128000_Taco,2.43,1,Ciutat Vella,1,el Raval,2.1752348,41.3763117,431031.686,4580860.744,2000/01/01,2013/03/14
8154982,255000000_Pastilla,6.06,1,Ciutat Vella,1,el Raval,2.1720251,41.3808908,430768.130,4581371.630,2000/01/01,
8889494,255128000_Taco,2.98,1,Ciutat Vella,1,el Raval,2.1679813,41.3750249,430423.768,4580723.632,2015/04/01,
8889479,255128000_Taco,6.50,1,Ciutat Vella,1,el Raval,2.1702154,41.3750036,430610.565,4580719.500,2015/04/01,
9163398,255000000_Pastilla,12.27,1,Ciutat Vella,1,el Raval,2.1675446,41.3831972,430395.962,4581631.262,2018/03/20,
9163407,255000000_Pastilla,10.00,1,Ciutat Vella,1,el Raval,2.1676989,41.3828933,430408.534,4581597.420,2018/03/20,
9163583,255000000_Pastilla,5.94,1,Ciutat Vella,1,el Raval,2.1644568,41.3837670,430138.380,4581697.050,2018/03/20,
9163587,255000000_Pastilla,6.12,1,Ciutat Vella,1,el Raval,2.1648922,41.3833595,430174.353,4581651.443,2018/03/20,
8160705,255000000_Pastilla,2.99,1,Ciutat Vella,1,el Raval,2.1728852,41.3751508,430833.975,4580733.715,2000/01/01,
8154977,255000000_Pastilla,12.61,1,Ciutat Vella,1,el Raval,2.1729524,41.3811968,430845.998,4581404.900,2000/01/01,2016/08/21
8160760,255000000_Pastilla,8.04,1,Ciutat Vella,1,el Raval,2.1733742,41.3782369,430878.135,4581075.953,2000/01/01,
8151529,255000000_Pastilla,14.14,1,Ciutat Vella,1,el Raval,2.1682690,41.3831265,430456.443,4581622.847,2000/01/01,2018/03/19
9197770,255000000_Pastilla,5.93,1,Ciutat Vella,1,el Raval,2.1690063,41.3815819,430516.450,4581450.767,2017/06/01,
9197775,255000000_Pastilla,5.95,1,Ciutat Vella,1,el Raval,2.1696183,41.3819196,430567.980,4581487.777,2017/06/01,
8151536,255000000_Pastilla,6.05,1,Ciutat Vella,1,el Raval,2.1688538,41.3825542,430504.740,4581558.873,2000/01/01,
8160702,255000000_Pastilla,6.00,1,Ciutat Vella,1,el Raval,2.1728483,41.3752071,430830.950,4580740.003,2000/01/01,
8160697,255000000_Pastilla,9.83,1,Ciutat Vella,1,el Raval,2.1739567,41.3758739,430924.346,4580813.140,2000/01/01,
9063837,255128000_Taco,3.00,1,Ciutat Vella,1,el Raval,2.1740576,41.3800661,430937.211,4581278.415,2000/01/01,2017/10/19
8160692,255000000_Pastilla,10.03,1,Ciutat Vella,1,el Raval,2.1738934,41.3759462,430919.122,4580821.178,2000/01/01,
8160687,255000000_Pastilla,9.92,1,Ciutat Vella,1,el Raval,2.1733607,41.3760464,430874.684,4580832.712,2000/01/01,
8160669,255000000_Pastilla,33.55,1,Ciutat Vella,1,el Raval,2.1721806,41.3768948,430776.903,4580927.899,2000/01/01,2009/08/31
8160665,255000000_Pastilla,7.93,1,Ciutat Vella,1,el Raval,2.1719256,41.3768348,430755.523,4580921.473,2000/01/01,2009/08/31
8160661,255000000_Pastilla,10.14,1,Ciutat Vella,1,el Raval,2.1712697,41.3762133,430700.010,4580852.915,2000/01/01,
8156702,255000000_Pastilla,7.94,1,Ciutat Vella,1,el Raval,2.1689787,41.3758746,430508.075,4580817.223,2000/01/01,
8156692,255000000_Pastilla,16.13,1,Ciutat Vella,1,el Raval,2.1686001,41.3758852,430476.423,4580818.710,2000/01/01,
8151804,255000000_Pastilla,16.96,1,Ciutat Vella,1,el Raval,2.1666757,41.3805269,430320.460,4581335.558,2000/01/01,
9216248,255000000_Pastilla,4.50,1,Ciutat Vella,1,el Raval,2.1705936,41.3761181,430643.373,4580842.897,2018/06/13,
8156682,255000000_Pastilla,20.91,1,Ciutat Vella,1,el Raval,2.1684276,41.3758473,430461.951,4580814.629,2000/01/01,
9158687,255128000_Taco,2.99,1,Ciutat Vella,1,el Raval,2.1759267,41.3777034,431091.016,4581014.713,2000/01/01,2018/03/20
8154851,255000000_Pastilla,18.06,1,Ciutat Vella,1,el Raval,2.1726923,41.3816372,430824.720,4581454.014,2000/01/01,2017/10/19
8151665,255000000_Pastilla,13.93,1,Ciutat Vella,1,el Raval,2.1688894,41.3793368,430504.290,4581201.587,2000/01/01,
8151539,255000000_Pastilla,5.96,1,Ciutat Vella,1,el Raval,2.1690670,41.3823413,430522.340,4581535.017,2000/01/01,
8151656,255000000_Pastilla,22.67,1,Ciutat Vella,1,el Raval,2.1680314,41.3796144,430432.840,4581233.143,2000/01/01,
8154810,255000000_Pastilla,4.28,1,Ciutat Vella,1,el Raval,2.1709724,41.3826394,430681.973,4581566.660,2000/01/01,
8151601,255000000_Pastilla,20.20,1,Ciutat Vella,1,el Raval,2.1683464,41.3797290,430459.298,4581245.627,2000/01/01,
8154805,255000000_Pastilla,8.80,1,Ciutat Vella,1,el Raval,2.1713880,41.3812556,430715.260,4581412.644,2000/01/01,2014/05/31
8152109,255000000_Pastilla,4.43,1,Ciutat Vella,1,el Raval,2.1643733,41.3820322,430129.537,4581504.540,2000/01/01,
8151977,255000000_Pastilla,4.51,1,Ciutat Vella,1,el Raval,2.1642371,41.3827832,430118.960,4581588.000,2000/01/01,
8151974,255000000_Pastilla,4.58,1,Ciutat Vella,1,el Raval,2.1643080,41.3828358,430124.940,4581593.743,2000/01/01,
9014055,000000255_Ciclista,2.37,1,Ciutat Vella,1,el Raval,2.1683081,41.3797315,430456.098,4581245.936,2017/05/12,
8151970,255000000_Pastilla,5.07,1,Ciutat Vella,1,el Raval,2.1675464,41.3831963,430396.100,4581631.160,2000/01/01,2018/03/19
8151966,255000000_Pastilla,5.10,1,Ciutat Vella,1,el Raval,2.1677223,41.3828609,430410.458,4581593.808,2000/01/01,2018/03/19
9013993,000000255_Ciclista,3.24,1,Ciutat Vella,1,el Raval,2.1685235,41.3796064,430473.981,4581231.901,2017/05/12,
8151963,255000000_Pastilla,3.71,1,Ciutat Vella,1,el Raval,2.1708727,41.3805929,430671.460,4581339.493,2000/01/01,2018/03/25
8151931,255000000_Pastilla,8.04,1,Ciutat Vella,1,el Raval,2.1651168,41.3811090,430190.725,4581401.370,2000/01/01,
8151927,255000000_Pastilla,4.96,1,Ciutat Vella,1,el Raval,2.1648924,41.3814119,430172.280,4581435.225,2000/01/01,
8151924,255000000_Pastilla,3.79,1,Ciutat Vella,1,el Raval,2.1648612,41.3813471,430169.610,4581427.990,2000/01/01,
8144134,255128000_Taco,3.00,1,Ciutat Vella,1,el Raval,2.1704849,41.3845898,430643.295,4581783.519,2000/01/01,2017/10/19
8151921,255000000_Pastilla,3.75,1,Ciutat Vella,1,el Raval,2.1639650,41.3812774,430094.600,4581421.037,2000/01/01,
8151914,255000000_Pastilla,2.95,1,Ciutat Vella,1,el Raval,2.1670688,41.3795865,430352.313,4581230.833,2000/01/01,
8144323,255128000_Taco,4.00,1,Ciutat Vella,1,el Raval,2.1639729,41.3841384,430098.321,4581738.619,2000/01/01,2015/11/04
8151911,255000000_Pastilla,4.48,1,Ciutat Vella,1,el Raval,2.1670290,41.3795390,430348.940,4581225.560,2000/01/01,
8151838,255000000_Pastilla,11.68,1,Ciutat Vella,1,el Raval,2.1689124,41.3815954,430508.615,4581452.355,2000/01/01,
8151832,255000000_Pastilla,10.60,1,Ciutat Vella,1,el Raval,2.1684415,41.3820666,430469.740,4581505.015,2000/01/01,
8151826,255000000_Pastilla,8.59,1,Ciutat Vella,1,el Raval,2.1698623,41.3829525,430589.485,4581602.238,2000/01/01,
8151821,255000000_Pastilla,9.62,1,Ciutat Vella,1,el Raval,2.1691222,41.3825278,430527.152,4581555.650,2000/01/01,
8151816,255000000_Pastilla,11.32,1,Ciutat Vella,1,el Raval,2.1688167,41.3823516,430501.418,4581536.340,2000/01/01,
8151810,255000000_Pastilla,11.85,1,Ciutat Vella,1,el Raval,2.1684770,41.3821560,430472.808,4581514.962,2000/01/01,
8151797,255000000_Pastilla,11.37,1,Ciutat Vella,1,el Raval,2.1673938,41.3805716,430380.543,4581339.909,2000/01/01,2018/03/21
8151595,255000000_Pastilla,17.85,1,Ciutat Vella,1,el Raval,2.1680614,41.3797884,430435.540,4581252.395,2000/01/01,
8148750,255128000_Taco,2.92,1,Ciutat Vella,1,el Raval,2.1710609,41.3837750,430690.575,4581692.635,2000/01/01,2017/10/19
8559189,000000255_Ciclista,1.56,1,Ciutat Vella,1,el Raval,2.1646973,41.3775754,430151.867,4581009.451,2010/07/02,
8559216,000000255_Ciclista,1.88,1,Ciutat Vella,1,el Raval,2.1646444,41.3775248,430147.388,4581003.909,2010/07/02,
8151542,255000000_Pastilla,14.04,1,Ciutat Vella,1,el Raval,2.1695044,41.3819028,430558.443,4581486.040,2000/01/01,
8559875,255128000_Taco,4.50,1,Ciutat Vella,1,el Raval,2.1678086,41.3751135,430409.416,4580733.672,2010/07/05,2015/03/31
8559304,255128000_Taco,7.25,1,Ciutat Vella,1,el Raval,2.1668265,41.3758775,430328.104,4580819.245,2000/01/01,2015/03/31
8151549,255000000_Pastilla,5.95,1,Ciutat Vella,1,el Raval,2.1694705,41.3818393,430555.543,4581479.023,2000/01/01,2018/03/25
8151552,255000000_Pastilla,4.46,1,Ciutat Vella,1,el Raval,2.1697726,41.3819534,430580.920,4581491.440,2000/01/01,2017/05/31
8151331,255128000_Taco,7.50,1,Ciutat Vella,1,el Raval,2.1633402,41.3804911,430041.508,4581334.217,2000/01/01,2015/10/20
8151428,255128000_Taco,7.50,1,Ciutat Vella,1,el Raval,2.1636064,41.3825237,430065.940,4581559.645,2000/01/01,
8151458,255128000_Taco,7.75,1,Ciutat Vella,1,el Raval,2.1637111,41.3833026,430075.540,4581646.109,2000/01/01,
8151555,255000000_Pastilla,8.00,1,Ciutat Vella,1,el Raval,2.1676716,41.3807955,430404.015,4581364.530,2000/01/01,
9160836,255128000_Taco,1.50,1,Ciutat Vella,1,el Raval,2.1715256,41.3829063,430728.512,4581595.808,2017/10/20,2018/03/20
8151785,255000000_Pastilla,11.71,1,Ciutat Vella,1,el Raval,2.1671947,41.3805209,430363.843,4581334.421,2000/01/01,2018/03/21
8151760,255000000_Pastilla,10.12,1,Ciutat Vella,1,el Raval,2.1686053,41.3812994,430482.622,4581419.690,2000/01/01,
8151905,255128000_Taco,1.50,1,Ciutat Vella,1,el Raval,2.1634672,41.3803474,430051.972,4581318.185,2000/01/01,2018/03/26
8151755,255000000_Pastilla,9.91,1,Ciutat Vella,1,el Raval,2.1703164,41.3832973,430627.828,4581640.210,2000/01/01,2018/03/25
8151752,255000000_Pastilla,5.93,1,Ciutat Vella,1,el Raval,2.1685154,41.3812929,430475.093,4581419.113,2000/01/01,
8151736,255000000_Pastilla,3.01,1,Ciutat Vella,1,el Raval,2.1660042,41.3823492,430266.253,4581538.335,2000/01/01,
8151733,255000000_Pastilla,5.93,1,Ciutat Vella,1,el Raval,2.1660658,41.3822936,430271.343,4581532.177,2000/01/01,
8151729,255000000_Pastilla,8.04,1,Ciutat Vella,1,el Raval,2.1659697,41.3795508,430260.380,4581227.740,2000/01/01,
8151723,255000000_Pastilla,8.91,1,Ciutat Vella,1,el Raval,2.1706998,41.3810289,430657.467,4581388.030,2000/01/01,
8151719,255000000_Pastilla,7.05,1,Ciutat Vella,1,el Raval,2.1702077,41.3815451,430616.870,4581445.693,2000/01/01,
8154800,255128000_Taco,2.50,1,Ciutat Vella,1,el Raval,2.1716168,41.3830079,430736.249,4581607.016,2000/01/01,2017/10/19
8154813,255128000_Taco,4.25,1,Ciutat Vella,1,el Raval,2.1718833,41.3825955,430758.095,4581561.007,2000/01/01,2017/10/19
8154823,255128000_Taco,4.25,1,Ciutat Vella,1,el Raval,2.1719119,41.3825623,430760.453,4581557.250,2000/01/01,2017/10/19
8154842,255128000_Taco,4.25,1,Ciutat Vella,1,el Raval,2.1723327,41.3820683,430795.110,4581502.151,2000/01/01,2017/10/19
8154868,255128000_Taco,3.50,1,Ciutat Vella,1,el Raval,2.1730064,41.3812821,430850.606,4581414.316,2000/01/01,2017/10/19
8154889,255128000_Taco,3.25,1,Ciutat Vella,1,el Raval,2.1739497,41.3801899,430928.325,4581292.334,2000/01/01,2017/10/19
8154896,255128000_Taco,1.75,1,Ciutat Vella,1,el Raval,2.1739652,41.3801638,430929.597,4581289.376,2000/01/01,2017/10/19
8154910,255128000_Taco,2.50,1,Ciutat Vella,1,el Raval,2.1740149,41.3800502,430933.631,4581276.697,2000/01/01,2017/10/19
8154924,255128000_Taco,3.25,1,Ciutat Vella,1,el Raval,2.1745516,41.3794888,430977.922,4581214.007,2000/01/01,2017/10/19
8154931,255128000_Taco,3.25,1,Ciutat Vella,1,el Raval,2.1746503,41.3793724,430986.048,4581200.959,2000/01/01,2017/10/19
8154938,255128000_Taco,3.25,1,Ciutat Vella,1,el Raval,2.1746812,41.3793394,430988.587,4581197.258,2000/01/01,2017/10/19
8154945,255128000_Taco,3.15,1,Ciutat Vella,1,el Raval,2.1745759,41.3793920,430979.849,4581203.221,2000/01/01,2017/10/19
8154952,255128000_Taco,2.42,1,Ciutat Vella,1,el Raval,2.1745337,41.3793584,430976.287,4581199.471,2000/01/01,2017/10/19
8154962,255128000_Taco,2.34,1,Ciutat Vella,1,el Raval,2.1739422,41.3800652,430927.567,4581278.459,2000/01/01,2017/10/19
8154967,255128000_Taco,2.47,1,Ciutat Vella,1,el Raval,2.1732759,41.3794216,430871.180,4581207.536,2000/01/01,2018/03/20
8155092,255128000_Taco,2.48,1,Ciutat Vella,1,el Raval,2.1715316,41.3829109,430729.021,4581596.262,2000/01/01,2017/10/19
8148762,255000000_Pastilla,7.60,1,Ciutat Vella,1,el Raval,2.1711728,41.3836282,430699.778,4581676.244,2000/01/01,2016/03/14
8901241,000000255_Ciclista,7.38,1,Ciutat Vella,1,el Raval,2.1769255,41.3738491,431170.473,4580586.013,2016/03/24,2017/12/14
9062923,255128000_Taco,2.51,1,Ciutat Vella,1,el Raval,2.1705800,41.3844531,430651.095,4581768.286,2000/01/01,2017/10/19
9063312,255000000_Pastilla,12.51,1,Ciutat Vella,1,el Raval,2.1729781,41.3812080,430848.158,4581406.112,2017/10/20,
8144648,255000000_Pastilla,9.85,1,Ciutat Vella,1,el Raval,2.1650798,41.3845768,430191.338,4581786.470,2000/01/01,2015/11/04
8144537,255000000_Pastilla,10.79,1,Ciutat Vella,1,el Raval,2.1666007,41.3849033,430318.855,4581821.438,2000/01/01,2018/03/19
8144353,255000000_Pastilla,6.12,1,Ciutat Vella,1,el Raval,2.1648988,41.3833679,430174.915,4581652.408,2000/01/01,2018/03/19
9062928,255128000_Taco,2.51,1,Ciutat Vella,1,el Raval,2.1705755,41.3844588,430650.722,4581768.955,2000/01/01,2017/10/19
8144349,255000000_Pastilla,5.94,1,Ciutat Vella,1,el Raval,2.1644634,41.3837763,430138.950,4581698.013,2000/01/01,2018/03/19
8144345,255000000_Pastilla,6.12,1,Ciutat Vella,1,el Raval,2.1641501,41.3840672,430113.065,4581730.640,2000/01/01,2015/11/04
8144339,255000000_Pastilla,9.49,1,Ciutat Vella,1,el Raval,2.1645415,41.3837657,430145.462,4581696.790,2000/01/01,2018/03/19
8144331,255000000_Pastilla,7.08,1,Ciutat Vella,1,el Raval,2.1647857,41.3843973,430166.554,4581766.719,2000/01/01,2015/11/04
8144251,255000000_Pastilla,8.94,1,Ciutat Vella,1,el Raval,2.1649470,41.3848435,430180.522,4581816.180,2000/01/01,
8144240,255000000_Pastilla,12.57,1,Ciutat Vella,1,el Raval,2.1647031,41.3851224,430160.418,4581847.272,2000/01/01,2010/02/02
8144234,255000000_Pastilla,9.06,1,Ciutat Vella,1,el Raval,2.1649695,41.3851371,430182.723,4581848.683,2000/01/01,2010/02/02
8144225,255000000_Pastilla,20.49,1,Ciutat Vella,1,el Raval,2.1654211,41.3850725,430220.413,4581841.163,2000/01/01,2010/02/02
8144221,255000000_Pastilla,9.07,1,Ciutat Vella,1,el Raval,2.1653929,41.3849293,430217.908,4581825.318,2000/01/01,
8144216,255000000_Pastilla,7.72,1,Ciutat Vella,1,el Raval,2.1652415,41.3845823,430204.870,4581786.858,2000/01/01,2018/01/21
8144208,255000000_Pastilla,9.36,1,Ciutat Vella,1,el Raval,2.1654865,41.3845883,430225.362,4581787.342,2000/01/01,2015/11/04
8144202,255000000_Pastilla,8.95,1,Ciutat Vella,1,el Raval,2.1657673,41.3847556,430249.013,4581805.775,2000/01/01,
8144191,255000000_Pastilla,12.20,1,Ciutat Vella,1,el Raval,2.1661283,41.3849613,430279.423,4581828.299,2000/01/01,2010/02/02
8144184,255000000_Pastilla,8.93,1,Ciutat Vella,1,el Raval,2.1688138,41.3841542,430503.098,4581736.550,2000/01/01,
9117452,255128000_Taco,6.00,1,Ciutat Vella,1,el Raval,2.1773293,41.3753780,431205.843,4580755.363,2017/12/15,
9117376,255128000_Taco,5.50,1,Ciutat Vella,1,el Raval,2.1768688,41.3745725,431166.493,4580666.311,2017/12/15,
9158562,255000000_Pastilla,13.62,1,Ciutat Vella,1,el Raval,2.1661892,41.3805395,430279.785,4581337.314,2018/03/26,
9158554,255000000_Pastilla,7.79,1,Ciutat Vella,1,el Raval,2.1655397,41.3804950,430225.436,4581332.900,2018/03/26,
9158547,255000000_Pastilla,7.21,1,Ciutat Vella,1,el Raval,2.1646191,41.3803548,430148.296,4581318.084,2018/03/26,
9158491,255000000_Pastilla,4.04,1,Ciutat Vella,1,el Raval,2.1656153,41.3804575,430231.705,4581328.690,2018/03/26,
9157205,255000000_Pastilla,5.27,1,Ciutat Vella,1,el Raval,2.1694787,41.3818441,430556.233,4581479.540,2018/03/26,
9117352,255128000_Taco,6.00,1,Ciutat Vella,1,el Raval,2.1767225,41.3746397,431154.327,4580673.901,2017/12/15,
9117268,255128000_Taco,6.42,1,Ciutat Vella,1,el Raval,2.1770690,41.3737465,431182.366,4580574.454,2017/12/15,
9157194,255000000_Pastilla,16.50,1,Ciutat Vella,1,el Raval,2.1697191,41.3819386,430576.434,4581489.787,2018/03/26,
9157179,255000000_Pastilla,9.91,1,Ciutat Vella,1,el Raval,2.1702939,41.3832772,430625.924,4581637.948,2018/03/26,
9157176,255000000_Pastilla,5.25,1,Ciutat Vella,1,el Raval,2.1707412,41.3805465,430660.413,4581334.473,2018/03/26,
9157166,255000000_Pastilla,13.12,1,Ciutat Vella,1,el Raval,2.1708531,41.3805615,430669.793,4581336.014,2018/03/26,
9157111,255000000_Pastilla,7.50,1,Ciutat Vella,1,el Raval,2.1697483,41.3793143,430576.088,4581198.488,2018/03/26,
8156294,255000000_Pastilla,2.02,1,Ciutat Vella,1,el Raval,2.1684191,41.3768288,430462.290,4580923.535,2000/01/01,
9135604,255000000_Pastilla,10.00,1,Ciutat Vella,1,el Raval,2.1732852,41.3794158,430871.952,4581206.910,2018/03/28,
9117231,255128000_Taco,4.23,1,Ciutat Vella,1,el Raval,2.1771292,41.3739158,431187.583,4580593.188,2000/01/01,2017/12/14
9080605,255000000_Pastilla,12.61,1,Ciutat Vella,1,el Raval,2.1658008,41.3857438,430252.870,4581915.393,2018/01/22,
9080575,255000000_Pastilla,5.25,1,Ciutat Vella,1,el Raval,2.1647838,41.3843795,430166.383,4581764.783,2018/01/22,
9080570,255000000_Pastilla,10.00,1,Ciutat Vella,1,el Raval,2.1652449,41.3845814,430205.148,4581786.760,2018/01/22,
9080563,255000000_Pastilla,6.00,1,Ciutat Vella,1,el Raval,2.1655220,41.3845418,430228.273,4581782.200,2018/01/22,
9080558,255000000_Pastilla,12.50,1,Ciutat Vella,1,el Raval,2.1660395,41.3844764,430271.474,4581774.508,2018/01/22,
9080543,255000000_Pastilla,9.58,1,Ciutat Vella,1,el Raval,2.1650846,41.3845748,430191.740,4581786.156,2018/01/22,
9063301,255000000_Pastilla,15.41,1,Ciutat Vella,1,el Raval,2.1727174,41.3816281,430826.811,4581452.901,2017/10/20,
9063285,255000000_Pastilla,12.70,1,Ciutat Vella,1,el Raval,2.1710661,41.3836653,430690.897,4581680.397,2017/10/20,
8161986,000000255_Ciclista,0.75,1,Ciutat Vella,1,el Raval,2.1746266,41.3755585,430980.039,4580777.608,2000/01/01,
9014737,255000000_Pastilla,6.01,1,Ciutat Vella,1,el Raval,2.1678253,41.3785239,430414.443,4581112.215,2016/08/22,
9014602,255000000_Pastilla,7.50,1,Ciutat Vella,1,el Raval,2.1729755,41.3812036,430847.944,4581405.616,2016/08/22,2017/10/19
9014531,255000000_Pastilla,6.24,1,Ciutat Vella,1,el Raval,2.1647613,41.3776355,430157.280,4581016.110,2016/08/22,
